name	description	sourcemtoverride	samplemtoverride	run_prefix_prep	region	title	host_common_name	host_subject_id	body_site	body_product	body_habitat	sample_type	Site	BodyType	Days post-infection	Treatment	Group	Cage ID	Exp_Cage ID	Lesion score	Thickness	Cured	No. Treatment	Lesion Size	Lesion Duration	ExtractionDate	DTH	host_sex	env_feature
110568				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	14	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42	Isotype control antibody		2	2	0	0.2								ENVO:animal-associated habitat
110569				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	15	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42	Isotype control antibody		2	3	1	0.5								ENVO:animal-associated habitat
110570				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	16	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42	Isotype control antibody		2	3	0	0.2								ENVO:animal-associated habitat
110571				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	17	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42	Isotype control antibody		2	4	1	0.5								ENVO:animal-associated habitat
110572				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	18	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42	Isotype control antibody		2	4	0	0.2								ENVO:animal-associated habitat
110573				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	19	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42	Isotype control antibody		2	5	1	0.6								ENVO:animal-associated habitat
110574				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	20	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42	Isotype control antibody		2	5	0	0.2								ENVO:animal-associated habitat
110575				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	41	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42	anti-IL10 mAb		5	1	2	0.8								ENVO:animal-associated habitat
110576				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	42	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42	anti-IL10 mAb		5	1	0	0.2								ENVO:animal-associated habitat
110577				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	43	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42	anti-IL10 mAb		5	2	1	0.5								ENVO:animal-associated habitat
110578				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	44	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42	anti-IL10 mAb		5	2	0	0.2								ENVO:animal-associated habitat
110579				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	45	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42	anti-IL10 mAb		5	3	1	0.6								ENVO:animal-associated habitat
110580				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	46	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42	anti-IL10 mAb		5	3	0	0.2								ENVO:animal-associated habitat
110581				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	47	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42	anti-IL10 mAb		5	4	1	0.8								ENVO:animal-associated habitat
110582				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	48	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42	anti-IL10 mAb		5	4	0	0.2								ENVO:animal-associated habitat
110583				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	49	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42	anti-IL10 mAb		5	5	1	0.6								ENVO:animal-associated habitat
110584				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	50	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42	anti-IL10 mAb		5	5	0	0.2								ENVO:animal-associated habitat
110585				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	51	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42	anti-IL10 mAb		6	1	2	0.4								ENVO:animal-associated habitat
110586				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	52	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42	anti-IL10 mAb		6	1	0	0.2								ENVO:animal-associated habitat
110587				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	53	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42	anti-IL10 mAb		6	2	2	0.8								ENVO:animal-associated habitat
110588				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	54	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42	anti-IL10 mAb		6	2	0	0.2								ENVO:animal-associated habitat
110589				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	55	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42	anti-IL10 mAb		6	3	1	0.4								ENVO:animal-associated habitat
110590				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	56	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42	anti-IL10 mAb		6	3	0	0.2								ENVO:animal-associated habitat
110591				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	57	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42	anti-IL10 mAb		6	4	3	1.1								ENVO:animal-associated habitat
110592				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	58	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42	anti-IL10 mAb		6	4	0	0.2								ENVO:animal-associated habitat
110593				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	59	Left external ear	UBERON:skin	Sebum	Skin swab	Lesion		42	anti-IL10 mAb		6	5	4	0.8								ENVO:animal-associated habitat
110594				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	60	Right external ear	UBERON:skin	Sebum	Skin swab	Non-lesion (contralateral skin)		42	anti-IL10 mAb		6	5	0	0.2								ENVO:animal-associated habitat
110595				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	61	External ear	UBERON:skin	Sebum	Skin swab			42	Negative Control													ENVO:animal-associated habitat
