name	description	sourcemtoverride	samplemtoverride	body_habitat	body_product	body_site	elevation	env_biome	env_feature	env_matter	geo_loc_name	host_common_name	host_subject_id	latitude	longitude	psn	region	sample_type	sequencecenter	title
1928.SRS063383.SRX022222.SRR058085	Sample 1928.SRS063383.SRX022222.SRR058085			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700110689	38.98	-77.11	700110689	V5-V3	Oral swab	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063388.SRX022237.SRR058114	Sample 1928.SRS063388.SRX022237.SRR058114			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	human	700111604	38.98	-77.11	700111604	V5-V3	Oral swab	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063400.SRX020528.SRR046819	Sample 1928.SRS063400.SRX020528.SRR046819			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700113521	38.98	-77.11	700113521	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063416.SRX022222.SRR058085	Sample 1928.SRS063416.SRX022222.SRR058085			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	human	700111365	38.98	-77.11	700111365	V5-V3	Oral swab	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063417.SRX020665.SRR046276	Sample 1928.SRS063417.SRX020665.SRR046276			UBERON:vagina	UBERON:mucus	UBERON:posterior fornix of vagina	97	urban biome	host-associated habitat		USA	human	700114161	38.98	-77.11	700114161	V3-V5	mucus	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063426.SRX022237.SRR058114	Sample 1928.SRS063426.SRX022237.SRR058114			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700111069	38.98	-77.11	700111069	V5-V3	Oral swab	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063429.SRX020548.SRR047336	Sample 1928.SRS063429.SRX020548.SRR047336			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700113033	38.98	-77.11	700113033	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063437.SRX020689.SRR048799	Sample 1928.SRS063437.SRX020689.SRR048799			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	human	700111262	38.98	-77.11	700111262	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063438.SRX020548.SRR047333	Sample 1928.SRS063438.SRX020548.SRR047333			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	human	700114353	38.98	-77.11	700114353	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063444.SRX020689.SRR048812	Sample 1928.SRS063444.SRX020689.SRR048812			UBERON:vagina	UBERON:mucus	UBERON:posterior fornix of vagina	97	urban biome	host-associated habitat		USA	human	700111286	38.98	-77.11	700111286	V3-V5	mucus	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063449.SRX020689.SRR048851	Sample 1928.SRS063449.SRX020689.SRR048851			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	human	700111477	38.98	-77.11	700111477	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063456.SRX020689.SRR048791	Sample 1928.SRS063456.SRX020689.SRR048791			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700111212	38.98	-77.11	700111212	V3-V5	sebum	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063457.SRX022238.SRR058108	Sample 1928.SRS063457.SRX022238.SRR058108			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700110691	38.98	-77.11	700110691	V5-V3	sebum	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063462.SRX020665.SRR049374	Sample 1928.SRS063462.SRX020665.SRR049374			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	human	700114027	38.98	-77.11	700114027	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063480.SRX022237.SRR058114	Sample 1928.SRS063480.SRX022237.SRR058114			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	human	700111851	38.98	-77.11	700111851	V5-V3	Oral swab	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063481.SRX022222.SRR058085	Sample 1928.SRS063481.SRX022222.SRR058085			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700110632	38.98	-77.11	700110632	V5-V3	Oral swab	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063488.SRX020689.SRR048828	Sample 1928.SRS063488.SRX020689.SRR048828			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700111797	38.98	-77.11	700111797	V3-V5	sebum	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063494.SRX022237.SRR058114	Sample 1928.SRS063494.SRX022237.SRR058114			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	human	700111469	38.98	-77.11	700111469	V5-V3	Oral swab	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063499.SRX020579.SRR047086	Sample 1928.SRS063499.SRX020579.SRR047086			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	host-associated habitat		USA	human	700114254	38.98	-77.11	700114254	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063501.SRX020579.SRR047085	Sample 1928.SRS063501.SRX020579.SRR047085			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	human	700114195	38.98	-77.11	700114195	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063509.SRX020689.SRR048859	Sample 1928.SRS063509.SRX020689.SRR048859			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700112030	38.98	-77.11	700112030	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063513.SRX020528.SRR046892	Sample 1928.SRS063513.SRX020528.SRR046892			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700113636	38.98	-77.11	700113636	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063514.SRX020579.SRR047039	Sample 1928.SRS063514.SRX020579.SRR047039			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	human	700114357	38.98	-77.11	700114357	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063515.SRX020579.SRR046990	Sample 1928.SRS063515.SRX020579.SRR046990			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	human	700113045	38.98	-77.11	700113045	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063516.SRX020579.SRR047101	Sample 1928.SRS063516.SRX020579.SRR047101			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	human	700114840	38.98	-77.11	700114840	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063522.SRX020579.SRR047034	Sample 1928.SRS063522.SRX020579.SRR047034			UBERON:vagina	UBERON:mucus	UBERON:vaginal introitus	97	urban biome	host-associated habitat		USA	human	700114230	38.98	-77.11	700114230	V3-V5	mucus	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063524.SRX020689.SRR048814	Sample 1928.SRS063524.SRX020689.SRR048814			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700111767	38.98	-77.11	700111767	V3-V5	stool	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063535.SRX022237.SRR058114	Sample 1928.SRS063535.SRX022237.SRR058114			UBERON:vagina	UBERON:mucus	UBERON:posterior fornix of vagina	97	urban biome	host-associated habitat		USA	human	700111875	38.98	-77.11	700111875	V5-V3	mucus	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063549.SRX020689.SRR048787	Sample 1928.SRS063549.SRX020689.SRR048787			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	human	700111190	38.98	-77.11	700111190	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063551.SRX020579.SRR046995	Sample 1928.SRS063551.SRX020579.SRR046995			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700114745	38.98	-77.11	700114745	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063554.SRX020528.SRR049488	Sample 1928.SRS063554.SRX020528.SRR049488			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700113596	38.98	-77.11	700113596	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063560.SRX020548.SRR047335	Sample 1928.SRS063560.SRX020548.SRR047335			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700114244	38.98	-77.11	700114244	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063570.SRX020689.SRR048807	Sample 1928.SRS063570.SRX020689.SRR048807			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700111276	38.98	-77.11	700111276	V3-V5	sebum	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063603.SRX020528.SRR046763	Sample 1928.SRS063603.SRX020528.SRR046763			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700114633	38.98	-77.11	700114633	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063608.SRX022227.SRR058090	Sample 1928.SRS063608.SRX022227.SRR058090			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700110606	38.98	-77.11	700110606	V5-V3	stool	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063612.SRX020579.SRR047094	Sample 1928.SRS063612.SRX020579.SRR047094			UBERON:oral cavity	UBERON:saliva	UBERON:throat	97	urban biome	host-associated habitat		USA	human	700114205	38.98	-77.11	700114205	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063615.SRX020689.SRR048842	Sample 1928.SRS063615.SRX020689.SRR048842			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700111354	38.98	-77.11	700111354	V3-V5	sebum	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063623.SRX020689.SRR048788	Sample 1928.SRS063623.SRX020689.SRR048788			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700111214	38.98	-77.11	700111214	V3-V5	sebum	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063624.SRX022229.SRR058092	Sample 1928.SRS063624.SRX022229.SRR058092			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700111081	38.98	-77.11	700111081	V5-V3	sebum	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063628.SRX022237.SRR058114	Sample 1928.SRS063628.SRX022237.SRR058114			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700111487	38.98	-77.11	700111487	V5-V3	Oral swab	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063636.SRX020579.SRR047089	Sample 1928.SRS063636.SRX020579.SRR047089			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	human	700113083	38.98	-77.11	700113083	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063651.SRX020579.SRR047103	Sample 1928.SRS063651.SRX020579.SRR047103			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	human	700113041	38.98	-77.11	700113041	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063665.SRX022237.SRR058114	Sample 1928.SRS063665.SRX022237.SRR058114			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	human	700111614	38.98	-77.11	700111614	V5-V3	Oral swab	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063673.SRX020579.SRR047060	Sample 1928.SRS063673.SRX020579.SRR047060			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	human	700114844	38.98	-77.11	700114844	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063675.SRX020517.SRR046554	Sample 1928.SRS063675.SRX020517.SRR046554			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700113642	38.98	-77.11	700113642	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063679.SRX020512.SRR046966	Sample 1928.SRS063679.SRX020512.SRR046966			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700114637	38.98	-77.11	700114637	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063679.SRX020517.SRR046565	Sample 1928.SRS063679.SRX020517.SRR046565			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700114637	38.98	-77.11	700114637	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063680.SRX022237.SRR058114	Sample 1928.SRS063680.SRX022237.SRR058114			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	human	700111542	38.98	-77.11	700111542	V5-V3	Oral swab	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063697.SRX020548.SRR050136	Sample 1928.SRS063697.SRX020548.SRR050136			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	human	700113505	38.98	-77.11	700113505	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063700.SRX020689.SRR048844	Sample 1928.SRS063700.SRX020689.SRR048844			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700111346	38.98	-77.11	700111346	V3-V5	sebum	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063715.SRX022229.SRR058092	Sample 1928.SRS063715.SRX022229.SRR058092			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700111630	38.98	-77.11	700111630	V5-V3	sebum	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063720.SRX020556.SRR046464	Sample 1928.SRS063720.SRX020556.SRR046464			UBERON:vagina	UBERON:mucus	UBERON:central vagina	97	urban biome	host-associated habitat		USA	human	700114503	38.98	-77.11	700114503	V3-V5	mucus	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063727.SRX020684.SRR048420	Sample 1928.SRS063727.SRX020684.SRR048420			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	human	700110784	38.98	-77.11	700110784	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063727.SRX020690.SRR048870	Sample 1928.SRS063727.SRX020690.SRR048870			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	human	700110784	38.98	-77.11	700110784	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063728.SRX020548.SRR047334	Sample 1928.SRS063728.SRX020548.SRR047334			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	human	700114468	38.98	-77.11	700114468	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063746.SRX020689.SRR048861	Sample 1928.SRS063746.SRX020689.SRR048861			UBERON:oral cavity	UBERON:saliva	UBERON:throat	97	urban biome	host-associated habitat		USA	human	700112026	38.98	-77.11	700112026	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063753.SRX022229.SRR058092	Sample 1928.SRS063753.SRX022229.SRR058092			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700110870	38.98	-77.11	700110870	V5-V3	sebum	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063755.SRX020528.SRR049520	Sample 1928.SRS063755.SRX020528.SRR049520			UBERON:vagina	UBERON:mucus	UBERON:central vagina	97	urban biome	host-associated habitat		USA	human	700113576	38.98	-77.11	700113576	V3-V5	mucus	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063756.SRX020528.SRR046757	Sample 1928.SRS063756.SRX020528.SRR046757			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	host-associated habitat		USA	human	700114472	38.98	-77.11	700114472	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063766.SRX020579.SRR049572	Sample 1928.SRS063766.SRX020579.SRR049572			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	host-associated habitat		USA	human	700114739	38.98	-77.11	700114739	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063768.SRX020548.SRR049963	Sample 1928.SRS063768.SRX020548.SRR049963			UBERON:skin	UBERON:sebum	UBERON:skin of nose	97	urban biome	host-associated habitat		USA	human	700114987	38.98	-77.11	700114987	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063770.SRX020517.SRR049428	Sample 1928.SRS063770.SRX020517.SRR049428			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700114513	38.98	-77.11	700114513	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063776.SRX020579.SRR046981	Sample 1928.SRS063776.SRX020579.SRR046981			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	human	700114733	38.98	-77.11	700114733	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063780.SRX020528.SRR049490	Sample 1928.SRS063780.SRX020528.SRR049490			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	host-associated habitat		USA	human	700113592	38.98	-77.11	700113592	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063782.SRX022229.SRR058092	Sample 1928.SRS063782.SRX022229.SRR058092			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700111554	38.98	-77.11	700111554	V5-V3	sebum	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063783.SRX022222.SRR058085	Sample 1928.SRS063783.SRX022222.SRR058085			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	human	700110671	38.98	-77.11	700110671	V5-V3	Oral swab	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063784.SRX020579.SRR047100	Sample 1928.SRS063784.SRX020579.SRR047100			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	host-associated habitat		USA	human	700114359	38.98	-77.11	700114359	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063793.SRX020556.SRR046546	Sample 1928.SRS063793.SRX020556.SRR046546			UBERON:vagina	UBERON:mucus	UBERON:posterior fornix of vagina	97	urban biome	host-associated habitat		USA	human	700114937	38.98	-77.11	700114937	V3-V5	mucus	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063797.SRX020689.SRR048853	Sample 1928.SRS063797.SRX020689.SRR048853			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700112004	38.98	-77.11	700112004	V3-V5	stool	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063807.SRX022237.SRR058114	Sample 1928.SRS063807.SRX022237.SRR058114			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700110375	38.98	-77.11	700110375	V5-V3	stool	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063808.SRX020665.SRR046277	Sample 1928.SRS063808.SRX020665.SRR046277			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	host-associated habitat		USA	human	700114139	38.98	-77.11	700114139	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063816.SRX020528.SRR049485	Sample 1928.SRS063816.SRX020528.SRR049485			UBERON:vagina	UBERON:mucus	UBERON:vaginal introitus	97	urban biome	host-associated habitat		USA	human	700114299	38.98	-77.11	700114299	V3-V5	mucus	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063819.SRX020689.SRR048803	Sample 1928.SRS063819.SRX020689.SRR048803			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700111268	38.98	-77.11	700111268	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063820.SRX020579.SRR049584	Sample 1928.SRS063820.SRX020579.SRR049584			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	host-associated habitat		USA	human	700114741	38.98	-77.11	700114741	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063827.SRX020579.SRR049581	Sample 1928.SRS063827.SRX020579.SRR049581			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700113093	38.98	-77.11	700113093	V3-V5	stool	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063829.SRX020579.SRR047079	Sample 1928.SRS063829.SRX020579.SRR047079			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700114407	38.98	-77.11	700114407	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063831.SRX020528.SRR046737	Sample 1928.SRS063831.SRX020528.SRR046737			UBERON:oral cavity	UBERON:saliva	UBERON:throat	97	urban biome	host-associated habitat		USA	human	700113632	38.98	-77.11	700113632	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063850.SRX020579.SRR047058	Sample 1928.SRS063850.SRX020579.SRR047058			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	human	700113077	38.98	-77.11	700113077	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063859.SRX020579.SRR047042	Sample 1928.SRS063859.SRX020579.SRR047042			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	host-associated habitat		USA	human	700113053	38.98	-77.11	700113053	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063861.SRX020517.SRR046747	Sample 1928.SRS063861.SRX020517.SRR046747			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	host-associated habitat		USA	human	700114639	38.98	-77.11	700114639	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063872.SRX020528.SRR046817	Sample 1928.SRS063872.SRX020528.SRR046817			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	host-associated habitat		USA	human	700113517	38.98	-77.11	700113517	V3-V5	Oral swab	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063873.SRX022237.SRR058114	Sample 1928.SRS063873.SRX022237.SRR058114			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	host-associated habitat		USA	human	700111065	38.98	-77.11	700111065	V5-V3	Oral swab	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063885.SRX022237.SRR058114	Sample 1928.SRS063885.SRX022237.SRR058114			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	host-associated habitat		USA	human	700110846	38.98	-77.11	700110846	V5-V3	Oral swab	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063888.SRX022237.SRR058114	Sample 1928.SRS063888.SRX022237.SRR058114			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	host-associated habitat		USA	human	700111847	38.98	-77.11	700111847	V5-V3	Oral swab	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063891.SRX020689.SRR048801	Sample 1928.SRS063891.SRX020689.SRR048801			UBERON:oral cavity	UBERON:saliva	UBERON:oral cavity	97	urban biome	host-associated habitat		USA	human	700111252	38.98	-77.11	700111252	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063898.SRX020528.SRR046831	Sample 1928.SRS063898.SRX020528.SRR046831			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700114287	38.98	-77.11	700114287	V3-V5	stool	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063907.SRX020689.SRR048815	Sample 1928.SRS063907.SRX020689.SRR048815			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	host-associated habitat		USA	human	700111783	38.98	-77.11	700111783	V3-V5	Oral swab	BCM	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063908.SRX020517.SRR049636	Sample 1928.SRS063908.SRX020517.SRR049636			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	host-associated habitat		USA	human	700114880	38.98	-77.11	700114880	V3-V5	sebum	WUGSC	"Structure, function and diversity of the healthy human microbiome (V35)"
1928.SRS063918.SRX022237.SRR058114	Sample 1928.SRS063918.SRX022237.SRR058114			Colon	UBERON:feces	Colon	97	urban biome	host-associated habitat		USA	human	700111524	38.98	-77.11	700111524	V5-V3	stool	JCVI	"Structure, function and diversity of the healthy human microbiome (V35)"
